Last Name,Title,First Name,FALSE,gender,age,class,embarked,country,ticketno,fare,sibsp,parch,survived,Role,Ticket,LifeBoat,Relationships,Child,BodyRecoverBoad
Simonius-blumer,Mr.,Colonel (Oberst) Alfons,FALSE,male,56,1st,S,Switzerland,13213,35.1,0,0,yes,,,3,Married,,
Simpson,Dr.,John Edward,FALSE,male,37,deck crew,S,Northern Ireland,NA,NA,NA,NA,no,,,,Married,,
Sincock,Miss.,Maude,FALSE,female,20,2nd,S,England,33112,36.15,0,0,yes,,,,Unmarried,,
Sinkkonen,Miss.,Anna,FALSE,female,30,2nd,S,Finland,250648,13,0,0,yes,,,,,,
Sirayanian,Mr.,Orsen,FALSE,male,22,3rd,C,Turkey,2669,7.0407,0,0,no,,,,,,
Sirota,Mr.,Morris,FALSE,male,20,3rd,S,England,392092,8.01,0,0,no,,,,,,
Sivic (Sivić),Mr.,Husein,FALSE,male,40,3rd,S,Bosnia,349251,7.1711,0,0,no,,,,Married,,
Sivier,Mr.,William,FALSE,male,23,victualling crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Sivola,Mr.,Antti Wilhelm,FALSE,male,21,3rd,S,United States,3101280,7.1806,0,0,no,,,,,,
Sjöblom,Miss.,Anna Sofia,FALSE,female,18,3rd,S,Finland,3101265,6.0911,0,0,yes,,,,Unmarried,,
Sjöstedt,Mr.,Ernst Adolf,FALSE,male,59,2nd,S,Sweden,237442,13.1,0,0,no,,,,Married,,
Skeates,Mr.,William,FALSE,male,23,engineering crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Skinner,Mr.,Edward,FALSE,male,41,victualling crew,B,England,NA,NA,NA,NA,no,,,,Unmarried,,
Skoog,Master.,Harald,FALSE,male,5,3rd,S,United States,347088,27.18,3,2,no,,,,,Child,
Skoog,Master.,Karl Thorsten,FALSE,male,11,3rd,S,United States,347088,27.18,3,2,no,,,,,Child,
Skoog,Miss.,Mabel,FALSE,female,9,3rd,S,United States,347088,27.18,3,2,no,,,,,Child,
Skoog,Mr.,Wilhelm Johansson,FALSE,male,40,3rd,S,Sweden,347088,27.18,1,4,no,,,,Married,,
Skoog,Mrs.,Anna Bernhardina,FALSE,female,43,3rd,S,Sweden,347088,27.18,1,4,no,,,,Married,,
Slabenoff,Mr.,Petco,FALSE,male,42,3rd,S,NA,349214,7.1711,0,0,no,,,,,,
Slayter,Miss.,Hilda Mary,FALSE,female,30,2nd,Q,Canada,234818,12.07,0,0,yes,,,13,Engaged,,
Slemen,Mr.,Richard James,FALSE,male,35,2nd,S,England,28206,10.1,0,0,no,,,,Unmarried,,
Slight,Mr.,Harry John,FALSE,male,33,victualling crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Slight,Mr.,William Henry James,FALSE,male,36,victualling crew,B,England,NA,NA,NA,NA,no,,,,Widowed,,
Sloan,Miss.,Mary Jane,TRUE,female,,,,,,,,,,,,12,Unmarried,,
Sloan,Mr.,Peter,FALSE,male,31,engineering crew,B,England,NA,NA,NA,NA,no,,,,Married,,
Slocombe,Mrs.,Maude Louise,FALSE,female,30,victualling crew,S,England,NA,NA,NA,NA,yes,,,,Married,,
Slocovski,Mr.,Selman Francis,FALSE,male,20,3rd,S,England,392086,8.01,0,0,no,,,,,,
Sloper,Mr.,William Thompson,FALSE,male,28,1st,S,United States,113788,35.1,0,0,yes,,,7,Unmarried,,
Small,Mr.,William McMillan,TRUE,male,,,,,,,,,,,,,Married,,
Smart,Mr.,John Montgomery,FALSE,male,56,1st,S,England,113792,26.11,0,0,no,,,,Unmarried,,
Smiljanic (Smiljanić),Mr.,Mile,FALSE,male,37,3rd,S,Croatia,315037,8.1303,0,0,no,,,,Married,,
Smillie,Mr.,John Downing,TRUE,male,,,,,,,,,,,,,Unmarried,,Cable Ship MacKay Bennett
Smith,Mrs.,Mary Eloise,FALSE,female,18,1st,C,United States,13695,60,1,0,yes,,,6,Married,,
Smith,Mr.,Charles Edwin,FALSE,male,39,victualling crew,S,England,NA,NA,NA,NA,no,Victualling Crew,,[329],Married,,SS Montmagny.
Smith,Captain.,Edward John,FALSE,male,62,deck crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Smith,Miss.,Kate Elizabeth,TRUE,female,,,,,,,,,,,,,Unmarried,,
Smith,Mr.,James Clinch,FALSE,male,56,1st,C,France,17764,30.1311,0,0,no,,,,Married,,
Smith,Mr.,Lucian Philip,FALSE,male,24,1st,C,United States,13695,60,1,0,no,,,,Married,,
Smith,Mr.,Reginald George,FALSE,male,33,victualling crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Smith,Mr.,Walter,TRUE,male,,,,,,,,,,,,,Unmarried,,
Smith,Mr.,F.,FALSE,male,20,victualling crew,B,England,NA,NA,NA,NA,no,,,,,,
Smither,Mr.,Harry James,FALSE,male,22,engineering crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Smyth,Miss.,Julia,FALSE,female,18,3rd,Q,Ireland,335432,7.1408,0,0,yes,,,13,Unmarried,,
Smyth,Mr.,Thomas,FALSE,male,27,3rd,Q,Ireland,384461,7.15,0,0,no,,,,Unmarried,,
Snape,Mrs.,Lucy Violet,FALSE,female,22,victualling crew,S,England,NA,NA,NA,NA,no,,,,Widowed,,
Snellgrove,Mr.,George,FALSE,male,41,engineering crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Snooks,Mr.,W,TRUE,male,,,,,,,,,,,,,Unmarried,,
Snow,Mr.,Eustace Philip,FALSE,male,21,engineering crew,S,England,NA,NA,NA,NA,yes,,,B,Unmarried,,
Snyder,Mr.,John Pillsbury,FALSE,male,24,1st,S,United States,21228,82.0504,1,0,yes,,,7,Married,,
Snyder,Mrs.,Nelle,FALSE,female,23,1st,S,United States,21228,82.0504,1,0,yes,,,7,Married,,
Sobey,Mr.,Samuel James Hayden,FALSE,male,25,2nd,S,England,29178,13,0,0,no,,,,Unmarried,,
Søholt,Mr.,Peter Andreas Lauritz Andersen,FALSE,male,19,3rd,S,Norway,348124,7.13,0,0,no,,,,Unmarried,,
Somerton,Mr.,Francis William,FALSE,male,31,3rd,S,England,18509,8.01,0,0,no,,,,Married,,
Sparkman,Mr.,Henry William,FALSE,male,36,engineering crew,S,England,NA,NA,NA,NA,yes,,,,Married,,
Spector,Mr.,Woolf,FALSE,male,23,3rd,S,England,3236,8.01,0,0,no,,,,Unmarried,,
Spedden,Master.,Robert Douglas,FALSE,male,6,1st,C,United States,16966,134.1,0,2,yes,,,3,,,
Spedden,Mr.,Frederic Oakley,FALSE,male,45,1st,C,United States,16966,134.1,1,1,yes,,,3,Married,,
Spedden,Mrs.,Margaretta Corning,FALSE,female,39,1st,C,United States,16966,134.1,1,1,yes,,,3,Married,,
Spencer,Mr.,William Augustus,FALSE,male,57,1st,C,United States,17569,146.1005,1,0,no,,,,Married,,
Spencer,Mrs.,Marie Eugenie,FALSE,female,48,1st,C,United States,17569,146.1005,1,0,yes,,,,Married,,
Spinner,Mr.,Henry John,FALSE,male,31,3rd,S,England,369943,8.01,0,0,no,,,,Married,,
Stagg,Mr.,John Henry,FALSE,male,38,victualling crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Stähelin-maeglin,Dr.,Max,FALSE,male,32,1st,S,Switzerland,13214,30.1,0,0,yes,,,3,,,
Stanbrook,Mr.,Augustus George,FALSE,male,31,engineering crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,SS Minia.
Staneff,Mr.,Ivan,FALSE,male,23,3rd,S,Bulgaria,349208,7.1711,0,0,no,,,,,,
Stankovic (Stanković),Mr.,Ivan,FALSE,male,33,3rd,C,Croatia,349239,8.1309,0,0,no,,,,Unmarried,,
Stanley,Miss.,Amy Zillah Elsie,FALSE,female,24,3rd,S,England,2314,7.11,0,0,yes,,,15,,,
Stanley,Mr.,Rowland Edwin,FALSE,male,22,3rd,S,England,45380,8.01,0,0,no,,,,Unmarried,,
Stanton,Mr.,Samuel Ward,FALSE,male,42,2nd,C,United States,237734,15,0,0,no,,,,Married,,
Stap,Miss.,Sarah Agnes,FALSE,female,47,victualling crew,S,England,NA,NA,NA,NA,yes,,,,Unmarried,,
Stead,Mr.,William Thomas,FALSE,male,62,1st,S,England,113514,26.11,0,0,no,,,,Married,,
Stebbings,Mr.,Sydney Frederick,FALSE,male,36,victualling crew,B,England,NA,NA,NA,NA,no,,,,Married,,
Steel,Mr.,Robert Edward,FALSE,male,30,engineering crew,S,NA,NA,NA,NA,NA,no,,,,Unmarried,,
Stengel,Mr.,Charles Emil Henry,FALSE,male,54,1st,C,United States,11778,55.081,1,0,yes,1st Class Passenger,"11778
£55 8s 10d",1,Married,,
Stengel,Mrs.,Annie May,FALSE,female,43,1st,C,Ireland,11778,55.081,1,0,yes,,,5,Married,,
Stephenson,Mrs.,Martha,FALSE,female,52,1st,C,United States,36947,78.0504,1,0,yes,,,,,,
Stevenson,Mr.,Andrew,TRUE,male,,,,,,,,,,,,,Married,,
Stevenson,Mr.,James,TRUE,male,,,,,,,,,,,,,Married,,
Stewart,Mr.,John,FALSE,male,28,victualling crew,B,Scotland,NA,NA,NA,NA,yes,,,15,Married,,
Stewart,Mr.,Albert Ankeny,FALSE,male,64,1st,C,United States,17605,27.1405,0,0,no,,,,Married,,
Stocker,Mr.,Henry Dorey,FALSE,male,20,engineering crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Stokes,Mr.,Philip Joseph,FALSE,male,24,2nd,S,England,13540,10.1,0,0,no,,,,,,Cable Ship MacKay Bennett
Stone,Mrs.,Martha Evelyn,FALSE,female,61,1st,S,United States,113572,80,0,0,yes,,,6,Widowed,,
Stone,Mr.,Edmund,FALSE,male,33,victualling crew,S,England,NA,NA,NA,NA,no,,,,Married,,Cable Ship MacKay Bennett
Storey,Mr.,Thomas,FALSE,male,59,3rd,S,England,370160,NA,0,0,no,,,,Unmarried,,Cable Ship MacKay Bennett
Stoytcheff,Mr.,Ilia,FALSE,male,19,3rd,S,Bulgaria,349205,7.1711,0,0,no,,,,,,
Strandberg,Miss.,Ida Sofia,FALSE,female,22,3rd,S,Finland,7553,9.1609,0,0,no,,,,,,
Strandén,Mr.,Juho Niilosson,FALSE,male,30,3rd,S,Finland,3101288,7.1806,0,0,yes,,,,Unmarried,,
Strange,Mr.,Samuel,TRUE,male,,,,,,,,,,,,,Married,,
Straus,Mr.,Isidor,FALSE,male,67,1st,S,United States,17483,221.1507,1,0,no,,,,Married,,Cable Ship MacKay Bennett
Straus,Mrs.,Rosalie Ida,FALSE,female,63,1st,S,Germany,17483,221.1507,1,0,no,,,,Married,,
Street,Mr.,Thomas Albert,FALSE,male,25,engineering crew,S,England,NA,NA,NA,NA,yes,,,,Unmarried,,
Strilic (Strilić),Mr.,Ivan,FALSE,male,27,3rd,S,Croatia,315083,8.1303,0,0,no,,,,Married,,
Ström,Miss.,Telma Matilda,FALSE,female,2,3rd,S,United States,347054,10.0903,0,1,no,,,,,Child,
Ström,Mrs.,Elna Matilda,FALSE,female,29,3rd,S,Sweden,347054,10.0903,1,1,no,,,,Married,,
Stroud,Mr.,Edward Alfred Orlando,FALSE,male,19,victualling crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Stroud,Mr.,Harry John,FALSE,male,35,victualling crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Strugnell,Mr.,John Herbert,FALSE,male,34,victualling crew,B,England,NA,NA,NA,NA,no,,,,Unmarried,,
Stubbings,Mr.,Harry Robert,FALSE,male,31,victualling crew,B,England,NA,NA,NA,NA,no,,,,Unmarried,,
Stubbs,Mr.,James Henry,FALSE,male,28,engineering crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Sullivan,Mr.,S.,FALSE,male,25,engineering crew,S,England,NA,NA,NA,NA,no,,,,,,
Sunderland,Mr.,Victor Francis,FALSE,male,20,3rd,S,England,392089,8.01,0,0,yes,,,B,Unmarried,,
Sundman,Mr.,Johan Julian,FALSE,male,44,3rd,S,Finland,3101269,7.1806,0,0,yes,,,15,Married,,
Sutehall,Mr.,Henry,TRUE,male,,,,,,,,,,,,,Engaged,,
Sutton,Mr.,Frederick,FALSE,male,61,1st,S,England,36963,32.0605,0,0,no,,,,Married,,Cable Ship MacKay Bennett
Svensson,Mr.,Johan Cervin,FALSE,male,14,3rd,S,Sweden,7538,9.0406,0,0,yes,3rd Class Passenger,"7538
£9 4s 6d",16*,,,
Svensson,Mr.,Olof,FALSE,male,24,3rd,S,Sweden,350035,7.1511,0,0,no,,,,,,
Swan,Mr.,William,FALSE,male,48,victualling crew,B,Northern Ireland,NA,NA,NA,NA,no,,,,Married,,
Swane,Mr.,George,FALSE,male,19,2nd,S,England,248734,13,0,0,no,Servant,,,Unmarried,,Cable Ship MacKay Bennett
Swarbrick,Mr.,Joseph,TRUE,male,,,,,,,,,,,,,Unmarried,,
Sweet,Mr.,George Frederick,FALSE,male,14,2nd,S,England,220845,65,0,0,no,,,,,Child,
Swift,Mrs.,Margaret Welles,FALSE,female,46,1st,S,United States,17466,25.1807,0,0,yes,,,8,Widowed,,
Symonds,Mr.,John Crane,FALSE,male,45,victualling crew,B,England,NA,NA,NA,NA,no,,,,Unmarried,,
Symons,Mr.,George Thomas Macdonald,FALSE,male,24,deck crew,S,England,NA,NA,NA,NA,yes,Deck Crew,,1,,,
Taggart,Mr.,William,TRUE,male,,,,,,,,,,,,,Married,,
Talbot,Mr.,George Frederick Charles,FALSE,male,20,victualling crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,Cable Ship MacKay Bennett
Tamlyn,Mr.,Frederick,FALSE,male,24,deck crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,Cable Ship MacKay Bennett
Tannūs,Master.,As'ad,FALSE,male,0.4166666667,3rd,C,Lebanon,2625,8.1004,0,1,yes,,,,,,
Tannūs,Mr.,Bashīr,FALSE,male,30,3rd,C,Lebanon,2621,6.0809,1,0,no,,,,,,
Tannūs,Mrs.,Thamīn,FALSE,female,16,3rd,C,Lebanon,2625,8.1004,1,1,yes,,,,,,
Taussig,Miss.,Ruth,FALSE,female,18,1st,S,United States,110413,79.13,0,2,yes,,,8,Unmarried,,
Taussig,Mrs.,Tillie,FALSE,female,39,1st,S,United States,110413,79.13,1,1,yes,,,8,Married,,
Taussig,Mr.,Emil,FALSE,male,52,1st,S,United States,110413,79.13,1,1,no,,,,Married,,
Taylor,Mr.,George,FALSE,male,23,engineering crew,S,England,NA,NA,NA,NA,yes,Engineering Crew,,1,Married,,
Taylor,Mr.,William Henry,FALSE,male,28,engineering crew,S,England,NA,NA,NA,NA,yes,,,15,Married,,
Taylor,Mr.,Bernard Cuthbert,FALSE,male,22,victualling crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Taylor,Mr.,Charles William Frederick,FALSE,male,40,deck crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Taylor,Mr.,Elmer Zebley,FALSE,male,48,1st,S,United States,19996,52,1,0,yes,,,,Married,,
Taylor,Mr.,J.,FALSE,male,42,engineering crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Taylor,Mr.,Percy Cornelius,FALSE,male,40,2nd,S,England,250654,NA,NA,NA,no,Cellist,,,Married,,
Taylor,Mr.,Leonard,FALSE,male,19,victualling crew,S,England,NA,NA,NA,NA,no,,,,,,
Tenglin,Mr.,Gunnar Isidor,FALSE,male,25,3rd,S,Sweden,350033,7.1511,0,0,yes,,,13,,,
Terrell,Mr.,Bertram,FALSE,male,19,deck crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Terrell,Mr.,Frank,FALSE,male,27,victualling crew,S,England,NA,NA,NA,NA,yes,,,,,,
Testoni,Mr.,Ercole,TRUE,male,,,,,,,,,,,,,Unmarried,,
Teuton,Mr.,Thomas Moore,FALSE,male,35,victualling crew,S,England,NA,NA,NA,NA,no,,,,Married,,Cable Ship MacKay Bennett
Thaler,Mr.,Montague Donald,FALSE,male,17,victualling crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Thayer,Mr.,John Borland,FALSE,male,49,1st,C,United States,17421,110.1708,1,1,no,,,B,Unmarried,,
Thayer,Mrs.,Marian Longstreth,FALSE,female,39,1st,C,United States,17421,110.1708,1,1,yes,,,,Married,,
Theissinger,Mr.,Alfred,FALSE,male,46,victualling crew,S,England,NA,NA,NA,NA,yes,,,,,,
Theobald,Mr.,Thomas Leonard,FALSE,male,34,3rd,S,England,363294,8.01,0,0,no,,,,Married,,Cable Ship MacKay Bennett
Thomas,Mr.,Benjamin James,FALSE,male,30,victualling crew,B,England,NA,NA,NA,NA,yes,,,15,Married,,
Thomas,Mr.,Albert Charles,FALSE,male,23,victualling crew,S,England,NA,NA,NA,NA,yes,,,,Unmarried,,
Thomas,Mr.,Joseph Wakefield,FALSE,male,24,engineering crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Thomas,Mr.,William,TRUE,male,,,,,,,,,,,,,Married,,
Thomas/tannous,Mr.,John,FALSE,male,34,3rd,C,NA,2681,6.0809,0,0,no,,,,,,
Thomas/tannous,Mr.,Tannous,FALSE,male,16,3rd,C,NA,2684,7.0406,0,0,no,,,,,,
Thompson,Mr.,John William,FALSE,male,41,engineering crew,S,England,NA,NA,NA,NA,yes,Engineering Crew,,A,Married,,
Thompson,Mr.,Alexander Mellis,FALSE,male,37,3rd,S,Scotland,32302,8.01,0,0,no,,,,Married,,
Thompson,Mr.,Herbert Henry,FALSE,male,25,victualling crew,B,England,NA,NA,NA,NA,no,,,,Married,,
Thorley,Mr.,William Gordon,TRUE,male,,,,,,,,,,,,,Unmarried,,
Thorn,Mr.,Harry,FALSE,male,25,victualling crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Thorne,Miss.,Gertrude Mabelle,TRUE,female,,,,,,,,,,,,D,Married,,
Thorneycroft,Mrs.,Florence Kate,FALSE,female,33,3rd,S,England,376564,16.02,1,0,yes,,,10,Married,,
Thorneycroft,Mr.,Percival,FALSE,male,37,3rd,S,England,376564,16.02,1,0,no,,,,Married,,
Threlfall,Mr.,Thomas,FALSE,male,44,engineering crew,S,England,NA,NA,NA,NA,yes,,,14,Married,,
Thresher,Mr.,George Terrill,FALSE,male,25,engineering crew,S,England,NA,NA,NA,NA,yes,,,,Unmarried,,
Tietz,Sig.,Carlo/Karl,FALSE,male,27,restaurant staff,S,England,NA,NA,NA,NA,no,,,,,,
Tikkanen,Mr.,Juho,FALSE,male,32,3rd,S,Finland,3101293,7.1806,0,0,no,,,,,,
Tinsley,Mr.,Thomas,TRUE,male,,,,,,,,,,,,,Married,,
Tizard,Mr.,Arthur Leopold,FALSE,male,31,engineering crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Tobin,Mr.,Roger,FALSE,male,20,3rd,Q,Ireland,383121,7.15,0,0,no,,,,Unmarried,,
Todoroff,Mr.,Lalio,FALSE,male,23,3rd,S,Bulgaria,349216,7.1711,0,0,no,,,,,,
Tomlin,Mr.,Ernest Portage,FALSE,male,22,3rd,S,England,364499,8.01,0,0,no,,,,Unmarried,,Cable Ship MacKay Bennett
Toms,Mr.,Fred,FALSE,male,29,victualling crew,B,England,NA,NA,NA,NA,yes,,,15,,,
Toomey,Miss.,Ellen Mary,FALSE,female,48,2nd,S,Ireland,13531,10.1,0,0,yes,,,9,Unmarried,,
Topp,Mr.,Thomas,FALSE,male,28,victualling crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Törber,Mr.,Ernst Wilhelm,FALSE,male,41,3rd,S,England,364511,8.01,0,0,no,,,,,,
Torfa,Mr.,Assad,FALSE,male,20,3rd,C,Lebanon,2673,7.0407,0,0,no,,,,,,
Törnquist,Mr.,William Henry,FALSE,male,26,3rd,S,Sweden,NA,NA,0,0,yes,,,,,,
Toshack,Mr.,James Adamson,FALSE,male,30,victualling crew,S,Scotland,NA,NA,NA,NA,no,,,,Married,,
Totevski,Mr.,Hristo Danchev,FALSE,male,25,3rd,S,Bulgaria,349203,7.1711,0,0,no,,,,Married,,
Tozer,Mr.,James,FALSE,male,32,engineering crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Triggs,Mr.,Robert,TRUE,male,,,,,,,,,,,,3,,,
Troupiansky,Mr.,Moses Aaron,FALSE,male,23,2nd,S,England,233639,13,0,0,no,,,,,,
Trout,Mrs.,Jessie Laird,FALSE,female,27,2nd,S,Scotland,240929,12.13,0,0,yes,,,9,Widowed,,
Troutt,Miss.,Edwina Celia,FALSE,female,27,2nd,S,England,34218,10.1,0,0,yes,,,,Unmarried,,
Tu'mah,Master.,Jirjis Yūsuf,FALSE,male,8,3rd,C,Lebanon,2650,15.0411,1,1,yes,,,,,,
Tu'mah,Miss.,Mariyam,FALSE,female,9,3rd,C,Lebanon,2650,15.0411,1,1,yes,,,,,,
Tu'mah,Mrs.,Hinnah,FALSE,female,27,3rd,C,Lebanon,2650,15.0411,0,2,yes,,,,Married,,
Tucker,Mr.,Gilbert Milligan jr,FALSE,male,31,1st,C,United States,2543,28.1009,0,0,yes,,,7,Unmarried,,
Turcin (Turčin),Mr.,Stjepan,FALSE,male,36,3rd,S,Croatia,349247,7.1711,0,0,no,,,,Married,,
Turja,Miss.,Anna Sofia,FALSE,female,18,3rd,S,Finland,4138,9.161,0,0,yes,,,,Unmarried,,
Turkula,Mrs.,Hedwig,FALSE,female,63,3rd,S,Finland,4134,9.1109,0,0,yes,,,,Widowed,,
Turley,Mr.,Richard,FALSE,male,37,engineering crew,B,Ireland,NA,NA,NA,NA,no,,,,Married,,
Turner,Mr.,George Frederick,FALSE,male,42,victualling crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Turner,Mr.,Leopold Olerenshaw,FALSE,male,28,victualling crew,B,England,NA,NA,NA,NA,no,,,,Unmarried,,Cable Ship MacKay Bennett
Turpin,Mr.,William John,FALSE,male,29,2nd,S,England,11668,21,1,0,no,,,,Married,,
Turpin,Mrs.,Dorothy Ann,FALSE,female,26,2nd,S,England,11668,21,1,0,no,,,,Married,,
Turvey,Mr.,Charles Thomas,FALSE,male,17,restaurant staff,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Urbini,Mr.,Roberto,TRUE,male,,,,,,,,,,,,,Unmarried,,
Uruchurtu,Don.,Manuel Ramirez,FALSE,male,39,1st,C,Mexico,17601,27.1405,0,0,no,,,,Married,,
Valvassori,Mr.,Ettore Luigi,TRUE,male,,,,,,,,,,,,,Married,,
Van billiard,Master.,James William,FALSE,male,10,3rd,S,England,851,14.1,1,1,no,,,,,Child,
Van billiard,Master.,Walter John,FALSE,male,9,3rd,S,England,851,14.1,1,1,no,,,,,Child,Cable Ship MacKay Bennett
Van billiard,Mr.,Austin Blyler,FALSE,male,35,3rd,S,England,851,14.1,0,2,no,,,,Married,,Cable Ship MacKay Bennett
Van de velde,Mr.,Johannes Josef,FALSE,male,35,3rd,S,Belgium,345780,9.1,0,0,no,,,,Married,,
Van den steen,Mr.,Leo Peter,FALSE,male,28,3rd,S,Belgium,345783,9.1,0,0,no,,,,,,
Van der brugge,Mr.,Wessel Adrianus,FALSE,male,38,engineering crew,S,Netherlands,NA,NA,NA,NA,no,,,,Unmarried,,
Van der hoef (Van derhoef),Mr.,Wyckoff,FALSE,male,61,1st,S,United States,111240,33.1,0,0,no,,,,Married,,Cable Ship MacKay Bennett
Van impe,Miss.,Catharina,FALSE,female,10,3rd,S,Belgium,345773,24.03,0,2,no,,,,,Child,
Van impe,Mr.,Jean Baptiste,FALSE,male,36,3rd,S,Belgium,345773,24.03,1,1,no,,,,,,
Van impe,Mrs.,Rosalie Paula,FALSE,female,30,3rd,S,Belgium,345773,24.03,1,1,no,,,,Married,,
Van melckebeke,Mr.,Philemon,FALSE,male,23,3rd,S,Belgium,345777,9.1,0,0,no,,,,,,
Vandercruyssen,Mr.,Victor,FALSE,male,46,3rd,S,Belgium,345765,9,0,0,no,,,,,,
Vanderplancke,Miss.,Augusta Maria,FALSE,female,18,3rd,S,Belgium,345764,18,2,0,no,,,,Unmarried,,
Vanderplancke,Mr.,Julius,FALSE,male,31,3rd,S,Belgium,345763,18,3,0,no,,,,Married,,
Vanderplancke,Mr.,Leo Edmondus,FALSE,male,15,3rd,S,Belgium,345763,18,2,0,no,,,,Unmarried,,
Vanderplancke,Mrs.,Emelie Maria,FALSE,female,31,3rd,S,Belgium,345763,18,1,0,no,,,,Married,,
Vandewalle,Mr.,Nestor Cyriel,FALSE,male,28,3rd,S,Belgium,345770,9.1,0,0,no,,,,,,
Vartanian,Mr.,David,FALSE,male,22,3rd,C,Turkey,2658,7.0406,0,0,yes,,,,Married,,
Veal,Mr.,Arthur,FALSE,male,36,engineering crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Veal,Mr.,Thomas Henry Edom,FALSE,male,38,victualling crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Veal,Mr.,James,FALSE,male,40,2nd,S,United States,28221,13,0,0,no,,,,,,
Vear,Mr.,Henry,FALSE,male,33,engineering crew,S,England,NA,NA,NA,NA,no,,,,Widowed,,
Vear,Mr.,William,FALSE,male,34,engineering crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,Cable Ship MacKay Bennett
Vendel,Mr.,Olof Edvin,FALSE,male,20,3rd,S,Sweden,350416,7.1701,0,0,no,,,,,,
Veström,Miss.,Hulda Amanda Adolfina,FALSE,female,14,3rd,S,Sweden,350406,7.1701,0,0,no,,,,,Child,
Vicat,Sig.,Alphonse Jean Eugene,FALSE,male,21,restaurant staff,S,England,NA,NA,NA,NA,no,,,,,,
Vigott,Mr.,Philip Francis,FALSE,male,32,deck crew,S,Channel Islands,NA,NA,NA,NA,yes,,,13,Unmarried,,
Villvarlange,Mr.,Pierre Léon Gabriel,FALSE,male,19,restaurant staff,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Vine,Mr.,Herbert Thomas Gordon,FALSE,male,18,restaurant staff,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Vioni,Mr.,Roberto Pietro Gioacchino,TRUE,male,,,,,,,,,,,,,Married,,
Voegelin-dubach (Vögelin-dubach),Sig.,Johannes,FALSE,male,35,restaurant staff,S,England,NA,NA,NA,NA,no,,,,Married,,
Vovk,Mr.,Janko,FALSE,male,21,3rd,S,Slovenia,349252,7.1711,0,0,no,,,,Unmarried,,
Vulchev,Mr.,Minko Anghelov,TRUE,male,,,,,,,,,,,,,Married,,
Waelens,Mr.,Achille,FALSE,male,22,3rd,S,Belgium,345767,9,0,0,no,,,,,,Cable Ship MacKay Bennett
Wake,Mr.,Percy,FALSE,male,37,victualling crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Walcroft,Miss.,Ellen 'Nellie',TRUE,female,,,,,,,,,,,,14,Unmarried,,
Walker,Mr.,William Anderson,FALSE,male,48,1st,S,United States,36967,34,0,0,no,,,,,,
Wallace,Mr.,Robert,TRUE,male,,,,,,,,,,,,,Married,,
Wallcroft,Miss.,Ellen 'Nellie',FALSE,female,36,2nd,S,England,13528,21,0,0,yes,,,,,,
Wallis,Mrs.,Catherine Jane,FALSE,female,36,victualling crew,S,England,NA,NA,NA,NA,no,,,,Widowed,,
Walls,Mr.,James,TRUE,male,,,,,,,,,,,,,Married,,
Walpole,Mr.,James,FALSE,male,48,victualling crew,B,England,NA,NA,NA,NA,no,,,,Unmarried,,
Walsh,Miss.,Catherine (Kate),FALSE,female,32,victualling crew,S,Ireland,NA,NA,NA,NA,no,,,,Married,,
Ward,Miss.,Annie Moore,FALSE,female,37,1st,C,NA,17755,512.0607,0,0,yes,Servant,,3,Unmarried,,
Ward,Mr.,William,FALSE,male,37,victualling crew,S,England,NA,NA,NA,NA,yes,,,9,Married,,
Ward,Mr.,Edward Bryon,TRUE,male,,,,,,,,,,,,,Unmarried,,
